Značka,Model,Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Mercedes-Benz,CLA,2016,74300,390000,benzín,automat,90
Mercedes-Benz,Třída,2011,204539,290000,nafta,automat,195
Mercedes-Benz,Třída,2008,173039,238000,nafta,automat,165
Mercedes-Benz,GLK,2009,69030,345000,nafta,automat,165
Mercedes-Benz,Třída,2011,173714,223000,nafta,manual,125
Mercedes-Benz,Třída,2012,186600,280000,nafta,manual,150
Mercedes-Benz,Třída,2017,207159,415000,nafta,automat,125
Mercedes-Benz,Třída,2013,133250,290000,benzín,manual,90
Mercedes-Benz,Třída,2010,219907,310000,nafta,automat,225
Mercedes-Benz,GLK,2013,181389,400000,benzín,automat,125
Mercedes-Benz,Třída,2013,95512,310000,nafta,automat,80
Mercedes-Benz,Třída,2016,245854,330000,nafta,automat,150
Mercedes-Benz,Třída,2015,126870,405000,nafta,automat,100
Mercedes-Benz,CLA,2015,107335,415000,benzín,automat,155
Mercedes-Benz,Sprinter,2009,273790,270000,nafta,manual,80
Mercedes-Benz,Třída,2009,197792,280000,nafta,automat,165
Mercedes-Benz,CLK,2008,175817,150000,benzín,automat,135
Mercedes-Benz,Vito,2020,155504,405400,nafta,manual,100
Mercedes-Benz,Třída,2011,199595,252000,nafta,automat,125
Mercedes-Benz,GLA,2016,56123,479000,nafta,automat,130
Mercedes-Benz,Třída,2010,240957,220000,nafta,automat,125
Mercedes-Benz,Třída,2011,195497,200000,nafta,automat,125
Mercedes-Benz,Třída,2010,276339,150000,nafta,manual,100
Mercedes-Benz,Třída,2009,195194,220000,nafta,automat,170
Mercedes-Benz,Vito,2018,182949,369100,nafta,automat,100
Mercedes-Benz,Třída,2008,195974,193000,nafta,automat,165
Mercedes-Benz,GL,2008,165883,350000,nafta,automat,165
Mercedes-Benz,Třída,2014,181000,219000,nafta,manual,125
Mercedes-Benz,GLK,2011,165005,355000,nafta,automat,170
Mercedes-Benz,Třída,2009,220626,199000,nafta,manual,150
Mercedes-Benz,Třída,2012,183147,193000,benzín,manual,115
Mercedes-Benz,Třída,2005,189823,135000,LPG + benzín,automat,165
Mercedes-Benz,Třída,2011,151872,175000,nafta,manual,80
Mercedes-Benz,Třída,2005,137892,85000,benzín,manual,85
Mercedes-Benz,GL,2009,132621,375000,nafta,automat,165
Mercedes-Benz,Třída,2006,171680,220000,nafta,automat,140
Mercedes-Benz,Třída,2018,135915,280000,benzín,manual,75
Mercedes-Benz,Vito,2018,106428,350000,nafta,manual,84
Mercedes-Benz,Třída,2009,133851,120000,benzín,manual,70
Mercedes-Benz,Třída,2009,185053,115000,nafta,manual,80
Mercedes-Benz,Třída,2019,25659,460000,benzín,manual,80
Mercedes-Benz,Třída,2004,236411,65000,benzín,manual,120
Mercedes-Benz,Třída,2006,211480,209000,nafta,automat,165
Mercedes-Benz,Třída,2014,258777,150000,nafta,manual,80
Mercedes-Benz,Třída,2010,132770,130000,benzín,manual,70
Mercedes-Benz,Třída,2009,178290,245000,benzín,automat,215
Mercedes-Benz,GLK,2009,229589,150000,nafta,automat,125
Mercedes-Benz,GLA,2018,96255,629000,benzín,automat,280
Mercedes-Benz,GLA,2017,160698,355000,nafta,automat,100
Mercedes-Benz,Vito,2017,145121,339700,nafta,manual,84
Mercedes-Benz,Třída,2014,170414,435000,nafta,automat,190
Mercedes-Benz,Třída,2010,204981,162000,benzín,automat,135
Mercedes-Benz,CLK,2002,206577,85000,benzín,manual,125
Mercedes-Benz,Třída,2010,257999,125000,nafta,manual,125
Mercedes-Benz,Třída,2006,173235,59000,benzín,manual,80
Mercedes-Benz,GLC,2018,144221,615000,nafta,automat,150
Mercedes-Benz,Třída,2007,189908,140000,benzín,manual,115
Mercedes-Benz,CLK,2008,151764,169000,benzín,automat,135
Mercedes-Benz,Třída,2008,144137,120000,benzín,manual,85
Mercedes-Benz,Třída,2019,150221,299000,nafta,automat,80
Mercedes-Benz,Třída,2018,78410,850000,benzín,automat,245
Mercedes-Benz,Třída,2011,152184,240000,benzín,manual,135
Mercedes-Benz,Třída,2013,181764,249000,nafta,manual,80
Mercedes-Benz,CLC,2009,136371,160000,benzín,manual,135
Mercedes-Benz,Třída,2016,119755,475000,nafta,automat,125
Mercedes-Benz,Třída,2011,301729,130000,nafta,automat,125
Mercedes-Benz,Třída,2008,114238,110000,benzín,manual,70
Mercedes-Benz,GLC,2017,163090,660000,nafta,automat,150
Mercedes-Benz,CLA,2016,179556,395000,nafta,automat,130
Mercedes-Benz,Třída,2008,170495,83500,nafta,automat,100
Mercedes-Benz,Třída,2009,248529,130000,nafta,manual,100
Mercedes-Benz,CLK,1999,167357,60000,benzín,automat,142
Mercedes-Benz,Třída,2011,158079,345000,nafta,automat,170
Mercedes-Benz,CLA,2017,242145,300000,nafta,automat,100
Mercedes-Benz,Třída,2011,120503,170000,nafta,manual,80
Mercedes-Benz,Vito,2016,178212,280000,nafta,manual,84
Mercedes-Benz,GLS,2023,11600,2600000,nafta,manual,243
Nissan,X-Trail,2017,109695,400000,nafta,automat,130
Nissan,X-Trail,2017,178264,320000,nafta,automat,130
Nissan,Qashqai,2016,159913,270000,nafta,automat,96
Nissan,Qashqai,2015,105619,275000,nafta,manual,81
Nissan,Qashqai,2015,138849,325000,nafta,manual,96
Nissan,Micra,2019,85700,250000,benzín,manual,74
Nissan,Qashqai,2017,61164,388000,nafta,manual,96
Nissan,Qashqai,2015,134623,260000,nafta,manual,96
Nissan,Juke,2010,70449,155000,benzín,manual,140
Nissan,Juke,2017,70055,270000,benzín,manual,86
Nissan,Qashqai,2013,149984,249000,benzín,manual,104
Nissan,Qashqai,2019,53939,400000,benzín,manual,103
Nissan,X-Trail,2014,183437,250000,nafta,manual,96
Nissan,Qashqai,2012,126082,232000,benzín,manual,104
Nissan,Qashqai,2017,89675,267000,benzín,manual,85
Nissan,Qashqai,2014,83055,265000,benzín,manual,85
Nissan,Qashqai,2016,64654,280000,benzín,manual,85
Nissan,Qashqai,2017,63691,280000,benzín,manual,85
Nissan,Qashqai,2016,92185,330000,benzín,manual,120
Nissan,Juke,2011,126407,130000,nafta,manual,81
Nissan,Qashqai,2017,95083,318000,benzín,automat,85
Nissan,Qashqai,2014,137453,200000,benzín,manual,85
Nissan,Qashqai,2013,135690,200000,benzín,manual,86
Nissan,Qashqai,2016,46442,300000,benzín,automat,85
Nissan,Juke,2013,104327,200000,benzín,manual,86
Nissan,Qashqai,2015,89006,289000,nafta,automat,96
Nissan,Qashqai,2015,100469,265000,benzín,manual,85
Nissan,X-Trail,2017,176520,320000,nafta,manual,130
Nissan,Qashqai,2013,116800,285000,nafta,manual,96
Nissan,Qashqai,2014,98469,295000,benzín,automat,85
Nissan,Juke,2016,60360,220000,benzín,manual,85
Nissan,Pathfinder,2007,247538,200000,nafta,automat,126
Nissan,Navara,2021,40102,579000,nafta,manual,120
Nissan,Qashqai,2014,127875,220000,benzín,manual,85
Nissan,Qashqai,2016,106976,300000,benzín,automat,85
Nissan,Qashqai,2016,167670,300000,benzín,automat,96
Nissan,Qashqai,2010,107782,210000,nafta,manual,110
Nissan,Qashqai,2012,147986,190000,benzín,manual,86
Nissan,Pulsar,2015,63172,185000,benzín,manual,85
Nissan,Tiida,2009,183321,65000,benzín,manual,81
Nissan,Qashqai,2007,213633,103000,nafta,manual,110
Nissan,Juke,2015,108275,160000,benzín,manual,85
Nissan,Note,2006,264195,39000,nafta,manual,50
Nissan,Qashqai,2013,121166,180000,nafta,manual,96
Nissan,Qashqai,2010,117921,190000,benzín,manual,104
Nissan,Qashqai,2009,172621,139000,benzín,manual,84
Nissan,Qashqai,2012,217347,145000,benzín,manual,86
Nissan,Micra,2003,154978,40000,benzín,manual,59
Nissan,Note,2006,118324,55000,nafta,manual,63
Nissan,Qashqai,2009,188265,130000,benzín,manual,104
Nissan,Qashqai,2008,219672,98000,benzín,manual,84
Nissan,Pathfinder,2005,330791,135000,nafta,manual,128
Nissan,Primera,2003,127162,48000,benzín,manual,85
Nissan,Qashqai,2007,265588,99000,nafta,manual,110
Nissan,Qashqai,2012,146219,230000,benzín,manual,104
Nissan,Micra,2015,141020,99000,benzín,manual,59
Nissan,Juke,2020,21970,420000,benzín,manual,86
Nissan,Qashqai,2010,210925,125000,benzín,manual,104
Nissan,X-Trail,2016,77975,360000,benzín,manual,120
Nissan,Juke,2014,124082,140000,benzín,manual,85
Nissan,X-Trail,2016,174244,265000,nafta,manual,96
Nissan,X-Trail,2016,150650,270000,nafta,manual,96
Nissan,Kubistar,2007,177575,75000,nafta,manual,45
Nissan,Juke,2018,74719,260000,benzín,automat,86
Nissan,Qashqai,2011,166575,140000,benzín,manual,86
Nissan,Qashqai,2009,111519,145000,benzín,manual,84
Nissan,Juke,2015,128168,170000,benzín,manual,85
Nissan,Note,2015,151896,140000,benzín,manual,59
Nissan,Pixo,2013,66042,50000,benzín,manual,50
Nissan,Qashqai,2012,147725,190000,benzín,manual,86
Nissan,Qashqai,2012,201988,149000,benzín,manual,110
Nissan,Note,2008,142245,75000,benzín,manual,65
Nissan,Qashqai,2017,173973,260000,benzín,manual,120
Nissan,Qashqai,2015,50840,350000,benzín,manual,120
Nissan,X-Trail,2018,140167,450000,nafta,automat,130
Nissan,Qashqai,2018,62544,275000,benzín,manual,85
Nissan,Qashqai,2010,132557,160000,benzín,manual,84
Nissan,Micra,2017,110963,195000,nafta,manual,66
Nissan,Qashqai,2019,114127,355000,benzín,automat,117
Nissan,X-Trail,2017,146262,305000,nafta,automat,130
Nissan,Qashqai,2011,173478,150000,benzín,manual,86
Nissan,Qashqai,2018,126096,270000,benzín,manual,85
Nissan,Qashqai,2009,101207,150000,benzín,manual,104
Seat,Leon,2015,176147,250000,nafta,manual,110
Seat,Ateca,2019,162647,425000,nafta,automat,110
Seat,Toledo,2014,137898,155000,benzín,manual,63
Seat,Ateca,2017,155242,400000,nafta,automat,140
Seat,Toledo,2014,158152,150000,benzín,manual,63
Seat,Arona,2019,86792,325000,benzín,manual,70
Seat,Alhambra,2013,180232,250000,nafta,manual,103
Seat,Leon,2015,107094,410000,benzín,automat,206
Seat,Leon,2015,171769,262000,nafta,manual,135
Seat,Alhambra,2012,178246,260000,nafta,automat,103
Seat,Leon,2016,75222,329000,benzín,manual,110
Seat,Leon,2016,94599,299000,benzín,manual,92
Seat,Ibiza,2016,125012,245000,benzín,manual,141
Seat,Ateca,2016,128062,449000,nafta,automat,140
Seat,Alhambra,2013,188982,280000,nafta,automat,103
Seat,Leon,2014,129889,280000,nafta,manual,110
Seat,Leon,2016,168275,249000,nafta,automat,110
Seat,Alhambra,2013,165366,300000,nafta,manual,103
Seat,Alhambra,2019,140133,429000,nafta,automat,110
Seat,Ibiza,2016,138378,230000,benzín,manual,110
Seat,Arona,2019,64849,375000,benzín,automat,85
Seat,Leon,2015,147315,230000,benzín,manual,92
Seat,Leon,2013,181003,225000,benzín,manual,103
Seat,Leon,2017,142345,360000,benzín,automat,110
Seat,Leon,2019,74909,399000,benzín,manual,96
Seat,Alhambra,2011,172573,239000,nafta,automat,103
Seat,Leon,2015,183298,230000,benzín,manual,132
Seat,Leon,2021,123624,385000,benzín,manual,96
Seat,Alhambra,2015,224397,275000,nafta,automat,130
Seat,Alhambra,2015,214811,310000,nafta,manual,135
Seat,Leon,2019,55805,385000,benzín,manual,96
Seat,Leon,2020,78574,360000,CNG + benzín,automat,96
Seat,Alhambra,2011,229393,250000,nafta,manual,103
Seat,Leon,2015,175292,276000,nafta,manual,135
Seat,Leon,2018,157883,239000,benzín,manual,92
Seat,Leon,2018,158867,270000,benzín,manual,92
Seat,Leon,2015,142725,238000,nafta,manual,135
Seat,Leon,2016,147740,290000,nafta,automat,110
Seat,Tarraco,2019,16070,720000,benzín,automat,140
Seat,Leon,2017,97632,335000,benzín,manual,92
Seat,Leon,2016,190046,220000,nafta,manual,135
Seat,Leon,2011,146316,102000,benzín,manual,77
Seat,Ibiza,2013,88180,119000,benzín,manual,51
Seat,Leon,2014,176697,220000,benzín,manual,103
Seat,Ibiza,2017,113799,200000,benzín,manual,55
Seat,Leon,2010,205158,66000,nafta,manual,77
Seat,Leon,2014,104102,192000,benzín,manual,63
Seat,Altea,2007,97620,129000,benzín,manual,75
Seat,Alhambra,2020,184776,455000,nafta,automat,110
Seat,Ibiza,2018,75106,210000,benzín,manual,55
Seat,Altea,2009,153664,119000,nafta,manual,77
Seat,Altea,2012,172313,73000,benzín,manual,77
Seat,Leon,2014,142487,209000,benzín,manual,103
Seat,Leon,2008,242530,64000,nafta,manual,77
Seat,Ibiza,2009,168952,62000,benzín,manual,51
Seat,Ibiza,2010,168439,70000,benzín,manual,51
Seat,Leon,2016,103319,330000,benzín,manual,110
Seat,Toledo,2015,61285,202000,benzín,manual,63
Seat,Alhambra,2006,259368,92000,nafta,manual,85
Seat,Altea,2011,193355,100000,benzín,manual,77
Seat,Exeo,2009,226697,113000,nafta,manual,105
Seat,Altea,2007,262292,50000,benzín,manual,75
Seat,Ibiza,2010,197320,100000,nafta,manual,77
Seat,Ibiza,2011,58021,179000,benzín,automat,77
Seat,Altea,2007,216206,90000,nafta,manual,125
Seat,Arona,2018,60114,350000,benzín,manual,85
Seat,Alhambra,2014,165898,340000,nafta,manual,130
Seat,Altea,2010,173924,85000,nafta,manual,77
Seat,Altea,2010,146267,120000,benzín,manual,92
Seat,Altea,2006,135785,70000,benzín,manual,75
Seat,Altea,2012,144085,145000,benzín,manual,92
Seat,Altea,2007,211205,69000,nafta,manual,77
Seat,Ibiza,2012,150301,112000,benzín,manual,77
Seat,Exeo,2011,171592,135000,nafta,manual,88
Seat,Altea,2013,123005,150000,nafta,automat,77
Seat,Cordoba,2006,229073,25000,benzín,manual,51
Seat,Ibiza,2012,131114,125000,benzín,manual,51
Seat,Altea,2007,172563,120000,nafta,manual,77
Seat,Ibiza,2005,141160,49000,benzín,manual,47
Seat,Cordoba,2008,146108,30000,benzín,manual,51
Seat,Ibiza,2011,138705,119000,benzín,manual,77
Seat,Leon,2007,293186,78000,nafta,manual,125
Seat,Leon,2017,50228,207000,benzín,manual,63
Seat,Ibiza,2009,173287,55000,benzín,manual,63
Seat,Arona,2020,38360,360000,CNG + benzín,manual,66
Seat,Ateca,2017,129884,460000,nafta,automat,140
Seat,Altea,2010,282278,67000,nafta,manual,77
Seat,Ibiza,2002,103789,64000,benzín,manual,47
Seat,Toledo,2015,118084,170000,nafta,manual,77
Seat,Leon,2010,99030,75000,benzín,manual,63
Seat,Ibiza,2012,162592,130000,benzín,manual,63
Seat,Ibiza,2011,190125,109000,benzín,manual,77
Seat,Leon,2007,155617,85000,benzín,manual,63
Seat,Alhambra,2007,221412,119000,nafta,manual,103
Seat,Leon,2008,189832,100000,benzín,manual,147
Seat,Leon,2016,183737,269000,nafta,manual,110
Seat,Ateca,2018,84790,410000,benzín,manual,96
Seat,Leon,2016,273584,110000,benzín,manual,63
Seat,Ibiza,2008,88481,75000,benzín,manual,51
Seat,Alhambra,2004,309022,46000,nafta,manual,85
Seat,Ibiza,2011,190154,99000,benzín,manual,63
Seat,Ibiza,2018,54741,250000,CNG + benzín,manual,66
Seat,Leon,2002,271737,50000,nafta,manual,66
Seat,Ibiza,2009,195179,75000,nafta,manual,66
Seat,Exeo,2010,282849,110000,nafta,manual,88
Seat,Leon,2014,132400,300000,benzín,automat,132
Seat,Altea,2011,130470,110000,benzín,manual,77
Seat,Alhambra,2010,147054,125000,benzín,manual,110
Seat,Tarraco,2019,125100,499000,nafta,manual,110
Seat,Leon,2015,110607,245000,nafta,manual,77
Seat,Leon,2014,184139,255000,nafta,automat,135
Seat,Ateca,2018,59102,450000,benzín,manual,110
Seat,Ibiza,2013,124385,149000,benzín,manual,63
Seat,Leon,2014,98735,240000,benzín,manual,77
Seat,Alhambra,2013,287408,225000,nafta,automat,130
Seat,Leon,2018,101810,275000,benzín,manual,92
Seat,Ibiza,2011,208547,65000,nafta,manual,66
Seat,Leon,2013,173223,140000,benzín,manual,77
Seat,Arona,2018,91558,275000,benzín,manual,85
Seat,Leon,2013,152587,175000,benzín,manual,77
Seat,Ibiza,2011,128000,74000,benzín,manual,63
Seat,Alhambra,2011,174247,190000,nafta,automat,103
Seat,Leon,2018,57492,190000,benzín,manual,81
Seat,Ibiza,2011,119307,85000,nafta,manual,77
Seat,Leon,2020,48292,368000,benzín,manual,96
Seat,Alhambra,2011,176307,235000,nafta,manual,103
Seat,Leon,2019,92883,330000,benzín,manual,96
