Značka,Model,Objem (l),Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Honda,Cr V,2.0,2023,6500,1210000,Hybridní,Automatická,109
Honda,Cr V,2.0,2025,11,1042700,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,14,1082700,Benzín,Automatická,135
Honda,Cr V,2.0,2025,11,1022700,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,11,1027700,Hybridní,Automatická,135
Honda,Cr V,2.0,2024,10,1089000,Benzín,Automatická,135
Honda,Cr V,2.0,2025,11,1024800,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,17,1069000,Hybridní,Automatická,135
Honda,Cr V,2.0,2024,10,1109000,Benzín,Automatická,135
Honda,Cr V,2.0,2025,20,1059000,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,15,1332700,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,10,1022700,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,7,1216900,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,11,1119800,Benzín,Automatická,135
Honda,Cr V,2.0,2025,10,1222800,Hybridní,Automatická,109
Honda,Cr V,2.0,2024,7,1099900,Hybridní,Automatická,135
Honda,Cr V,2.0,2024,10,1109900,Hybridní,Automatická,109
Honda,Cr V,2.0,2024,8,1109900,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,11,1142700,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,10,1269800,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,10,1094900,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,10,1069900,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,12,1102790,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,8,1102800,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,11,1079800,Benzín,Automatická,135
Honda,Cr V,2.0,2025,8,1139800,Hybridní,Automatická,135
Honda,Cr V,2.0,2024,7,1034900,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,8,1132700,Hybridní,Automatická,135
Honda,Cr V,2.0,2024,10,1109900,Benzín,Automatická,105
Honda,Cr V,2.0,2025,20,1059800,Benzín,Automatická,135
Honda,Cr V,2.0,2025,8,1074800,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,20,1064800,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,10,1172777,Benzín,Automatická,135
Honda,Cr V,2.0,2025,11,1114800,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,11,1086700,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,10,1082700,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,23,1069000,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,8,1167700,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,22,1049000,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,8,1029800,Benzín,Automatická,135
Honda,Cr V,2.0,2025,10,1199500,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,10,1029800,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,12,1177700,Benzín,Automatická,135
Honda,Cr V,2.0,2025,8,1087700,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,11,1159800,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,10,1046700,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,18,1217700,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,15,1209900,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,10,1029900,Hybridní,Automatická,135
Honda,Ridgeline,3.5,2022,44500,1299000,Benzín,Automatická,210
Honda,Civic,2.0,2025,11,1399800,Benzín,Manuální,242
Honda,Cr V,2.0,2024,0,1045000,Hybridní,Automatická,135
Honda,Cr V,2.0,2024,10,1224900,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,10,1229000,Hybridní,Automatická,109
Honda,Cr V,2.0,2025,15,1252700,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,15,1217700,Hybridní,Automatická,135
Honda,Cr V,2.0,2024,0,1135000,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,10,1065000,Hybridní,Automatická,109
Honda,Civic,2.0,2025,10,1399800,Benzín,Manuální,242
Honda,Cr V,2.0,2024,0,1139900,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,11,1247700,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,15,1039900,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,9,1199800,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,11,1252700,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,50,1100000,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,10,1259000,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,10,1159000,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,10,1119000,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,10,1109900,Hybridní,Automatická,134
Honda,Cr V,2.0,2025,10,1109900,Hybridní,Automatická,135
Honda,Cr V,2.0,2024,8,1048900,Hybridní,Automatická,135
Honda,Civic,2.0,2025,10,1479000,Benzín,Manuální,242
Honda,Cr V,2.0,2023,7,1109900,Hybridní,Automatická,135
Honda,Civic,2.0,2024,10,1449900,Benzín,Manuální,242
Honda,Cr V,2.0,2025,10,1169000,Hybridní,Automatická,135
Honda,Cr V,2.0,2024,10,1259000,Hybridní,Automatická,135
Honda,Civic,2.0,2024,10,1399900,Benzín,Automatická,242
Honda,Cr V,2.0,2025,10,1037000,Hybridní,Automatická,134
Honda,Cr V,2.0,2025,10,1049900,Hybridní,Automatická,135
Honda,Civic,2.0,2024,0,1369900,Benzín,Manuální,242
Honda,Cr V,2.0,2025,10,1129000,Hybridní,Automatická,135
Honda,Cr V,2.0,2025,10,1132000,Hybridní,Automatická,135
Honda,Cr V,2.0,2024,10,1029900,Hybridní,Automatická,135
Mg,Ehs,1.5,2022,58640,455000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,48981,474000,Hybridní,Automatická,190
Mg,Zs,1.5,2024,1,424900,Benzín,Manuální,78
Mg,Ehs,1.5,2022,60297,459000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,54184,461000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,60528,481000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,53828,458000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,55110,462000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,60635,442000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,48551,476000,Hybridní,Automatická,190
Mg,Zs,1.5,2024,1,419900,Benzín,Manuální,78
Mg,Ehs,1.5,2022,54786,462000,Hybridní,Automatická,190
Mg,Hs,1.5,2025,0,747900,Benzín,Automatická,125
Mg,Ehs,1.5,2022,75000,448000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,87565,446000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,80801,441000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,90234,398000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,74497,438000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,93628,444000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,79483,443000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,85696,444000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,66305,464000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,89284,441000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,78848,468000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,90652,417000,Hybridní,Automatická,190
Mg,Ehs,1.5,2020,78468,436000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,75000,464000,Hybridní,Automatická,190
Mg,Zs,1.5,2022,75000,352000,Benzín,Manuální,105
Mg,Zs,1.0,2024,11779,475000,Benzín,Automatická,82
Mg,Ehs,1.5,2022,78380,423000,Hybridní,Automatická,190
Mg,Zs,1.5,2024,5000,419900,Benzín,Manuální,78
Mg,Ehs,1.5,2022,88023,435000,Hybridní,Automatická,190
Mg,Ehs,1.5,2022,85559,438000,Hybridní,Automatická,190
Mg,Zs,1.5,2025,2,444900,Benzín,Manuální,78
Mg,Zs,1.5,2024,10,419900,Benzín,Manuální,78
Mg,Zs,1.5,2025,5,449900,Benzín,Manuální,78
Mg,Hs,1.5,2024,10000,549900,Benzín,Manuální,119
Mg,Zs,1.5,2025,2,484900,Benzín,Manuální,78
Mg,F,1.8,1996,115661,94800,Benzín,Manuální,107
Mg,Zs,1.5,2025,0,464900,Benzín,Manuální,78
Mg,Zs,1.5,2022,89207,309000,Benzín,Manuální,78
Mg,Zs,1.0,2024,14501,475000,Benzín,Automatická,82
Mg,Hs,1.5,2023,39145,459000,Benzín,Manuální,119
Mg,Mg3,1.5,2025,5,445890,Benzín,Manuální,85
Mg,Mg3,1.5,2024,0,479900,Benzín,Manuální,85
Mg,Zs,1.5,2024,0,459900,Benzín,Manuální,78
Mg,Mg3,1.5,2024,0,499800,Hybridní,Automatická,143
Mg,Zs,1.5,2023,93612,319000,Benzín,Manuální,78
Mg,Hs,1.5,2023,39800,469000,Benzín,Manuální,119
Mg,Zs,1.5,2025,4,464900,Benzín,Manuální,78
Mg,Hs,1.5,2023,33990,489000,Benzín,Automatická,119
Mg,Ostatni,1.8,1982,111045,149000,Benzín,Manuální,70
Mg,Mg3,1.5,2025,0,439900,Benzín,Manuální,85
Mg,Zs,1.5,2025,0,495900,Benzín,Manuální,85
Mg,Zs,1.5,2023,3800,374900,Benzín,Manuální,78
Mg,Zs,1.5,2023,50455,360000,Benzín,Manuální,78
Mg,Zs,1.5,2023,29076,380000,Benzín,Manuální,78
Mg,Zs,1.0,2023,8371,480000,Benzín,Automatická,82
Mg,Zs,1.5,2023,21698,380000,Benzín,Manuální,78
Mg,Hs,1.5,2023,33240,469000,Benzín,Manuální,119
Mg,Zs,1.5,2023,11464,400000,Benzín,Manuální,78
Mg,Zs,1.5,2024,22550,390000,Benzín,Manuální,78
Mg,Hs,1.5,2023,15990,494900,Benzín,Automatická,119
Mg,Zs,1.0,2023,163,489000,Benzín,Automatická,82
Mg,Hs,1.5,2023,18900,499900,Benzín,Automatická,119
Mg,Hs,1.5,2025,0,817900,Benzín,Automatická,125
Mg,Hs,1.5,2023,24941,468900,Benzín,Manuální,119
Mg,Mg3,1.5,2025,1000,469900,Benzín,Manuální,85
Mg,Hs,1.5,2023,79879,445000,Benzín,Automatická,119
Mg,Mg3,1.5,2024,5,499900,Hybridní,Automatická,143
Mg,Zs,1.5,2024,10,434900,Benzín,Manuální,78
Mg,Zs,1.5,2023,17087,420000,Benzín,Manuální,78
Mg,Zs,1.0,2023,27480,450000,Benzín,Automatická,82
Mg,Zs,1.0,2023,9505,440000,Benzín,Manuální,82
Mg,Zs,1.0,2023,6103,450000,Benzín,Manuální,82
Mg,Zs,1.5,2023,6050,389000,Benzín,Manuální,78
Mg,Mg3,1.5,2025,0,484900,Benzín,Manuální,85
Mg,Zs,1.5,2023,63925,350000,Benzín,Manuální,78
Mg,Zs,1.0,2022,25654,440000,Benzín,Automatická,82
Mg,Zs,1.0,2023,21650,378900,Benzín,Manuální,82
Mg,Zs,1.5,2025,6,499900,Benzín,Manuální,85
Mg,Zs,1.5,2024,0,480949,Benzín,Manuální,78
Mg,Zs,1.0,2023,27947,450000,Benzín,Automatická,82
Mg,Mg3,1.5,2025,5,485900,Benzín,Manuální,85
Mg,Zs,1.5,2024,0,434900,Benzín,Manuální,78
Mg,Zs,1.0,2024,0,499899,Benzín,Manuální,82
Mg,Mg3,1.5,2025,3000,449000,Benzín,Manuální,85
Mg,Zs,1.0,2024,7000,469900,Benzín,Automatická,82
Mg,Mg3,1.5,2025,5,429900,Benzín,Manuální,85
Mg,Zs,1.5,2023,3000,399900,Benzín,Manuální,78
Mg,Mg3,1.5,2025,6,484900,Benzín,Manuální,85
Mg,Zs,1.5,2024,1,454900,Benzín,Manuální,78
Mg,Zt,2.5,2004,184281,69000,LPG + benzín,Manuální,140
Mg,Zs,1.5,2025,10,479900,Benzín,Manuální,78
Mg,Zs,1.5,2025,500,448900,Benzín,Manuální,78
Mg,Mg3,1.5,2025,1,429900,Benzín,Manuální,85
Mg,Zs,1.5,2024,10,459900,Benzín,Manuální,78
Mg,Zs,1.5,2025,500,436900,Benzín,Manuální,78
Mg,Zs,1.5,2024,10,479900,Benzín,Manuální,78
Mg,Zs,1.5,2024,0,484900,Benzín,Manuální,78
Mg,Zs,1.5,2024,10,474900,Benzín,Manuální,78
Mg,Zs,1.5,2025,500,415900,Benzín,Manuální,78
Mg,Mg3,1.5,2024,9000,479900,Hybridní,Automatická,143
Mg,Hs,1.5,2023,10847,499000,Benzín,Manuální,119
Mg,Zs,1.0,2022,43907,420000,Benzín,Automatická,82
Mg,Zs,1.5,2025,1,499900,Benzín,Manuální,85
Mg,Zs,1.5,2024,10,444900,Benzín,Manuální,78
Mg,Zs,1.5,2025,20,413000,Benzín,Manuální,78
Mg,Zs,1.5,2024,10,429900,Benzín,Manuální,78
Mg,Zs,1.5,2024,1,449900,Benzín,Manuální,78
Mg,Zs,1.5,2025,5,484900,Benzín,Manuální,78
Mg,Zs,1.0,2023,19968,435000,Benzín,Automatická,82
Mg,Zs,1.5,2022,25836,360000,Benzín,Manuální,78
Mg,Mg3,1.5,2025,10,469900,Benzín,Manuální,85
Mg,Zs,1.5,2025,0,429900,Benzín,Manuální,78
Mg,Mg3,1.5,2025,2,484900,Benzín,Manuální,85
Mg,Zs,1.5,2024,1,469900,Benzín,Manuální,78
Mg,Zs,1.5,2023,1,439000,Benzín,Manuální,78
Mg,Zs,1.5,2023,19640,440000,Benzín,Manuální,78
Mg,Zs,1.5,2025,5,429890,Benzín,Manuální,78
Mg,Hs,1.5,2023,22481,480000,Benzín,Manuální,119
Mg,Zs,1.0,2023,5835,450000,Benzín,Manuální,82
Mg,Zs,1.5,2024,5,445900,Benzín,Manuální,78
Mg,Mg3,1.5,2025,5,444900,Benzín,Manuální,85
Mg,Zs,1.5,2025,20,398000,Benzín,Manuální,78
Mg,Zs,1.5,2025,0,419900,Benzín,Manuální,78
Mg,Zs,1.5,2024,5,434900,Benzín,Manuální,78
Mg,Zs,1.5,2025,0,434900,Benzín,Manuální,78
Mg,Zs,1.5,2024,10,469900,Benzín,Manuální,78
Mg,Zs,1.5,2024,5,485900,Benzín,Manuální,78
Mg,Zs,1.5,2024,10,424900,Benzín,Manuální,78
Mg,Zs,1.0,2024,5,489900,Benzín,Automatická,82
Mg,Ostatni,1.8,1967,65104,195000,Benzín,Manuální,71
Mg,Zs,1.5,2024,5,424900,Benzín,Manuální,78
Mg,Zs,1.5,2024,5,419900,Benzín,Manuální,78
Mg,Zs,1.5,2024,10,485900,Benzín,Manuální,78
Mg,Ostatni,1.8,1973,88000,245000,Benzín,Manuální,71
Mg,Zs,1.5,2024,8,439900,Benzín,Manuální,78
Mg,Hs,1.5,2023,59479,429990,Benzín,Manuální,119
Mg,Mg3,1.5,2024,9000,499900,Hybridní,Automatická,143
Mg,Ostatni,1.5,2024,10,469900,Hybridní,Automatická,143
Mg,Zs,1.0,2023,18700,384900,Benzín,Manuální,82
Mg,Mg3,1.5,2024,11140,499900,Hybridní,Automatická,143
Mg,Zs,1.5,2024,5,485890,Benzín,Manuální,78
Mg,Zs,1.5,2024,6,409900,Benzín,Manuální,78
Mg,Zs,1.5,2025,5,424900,Benzín,Manuální,78
Mg,Zs,1.5,2024,6,425900,Benzín,Manuální,78
Mg,Hs,1.5,2025,0,829900,Benzín,Automatická,125
Mg,Zs,1.5,2024,6,475900,Benzín,Manuální,78
Mg,Zs,1.0,2023,22100,465900,Benzín,Automatická,82
Mg,Zs,1.5,2024,6,449900,Benzín,Manuální,78
Mg,Zs,1.0,2024,15216,475000,Benzín,Automatická,82
Mg,Zs,1.5,2025,5,469900,Benzín,Manuální,78
Mg,Zs,1.5,2025,5,419900,Benzín,Manuální,78
Mg,Zs,1.0,2024,9024,489000,Benzín,Automatická,82
Mg,Zs,1.0,2022,37834,370000,Benzín,Manuální,82
Mg,Zs,1.0,2024,13870,475000,Benzín,Automatická,82
Mg,Zs,1.5,2025,5,434900,Benzín,Manuální,78
Mg,Zs,1.0,2024,0,484900,Benzín,Manuální,82
Mg,Mg3,1.5,2025,0,479900,Hybridní,Automatická,143
Mg,Zs,1.5,2024,5,429900,Benzín,Manuální,78
Mg,Zs,1.5,2025,5,454900,Benzín,Manuální,78
Mg,F,1.8,1997,122452,79000,Benzín,Manuální,88
Mg,Mg3,1.5,2024,0,499900,Hybridní,Automatická,143
Mg,Zs,1.0,2023,6682,419000,Benzín,Manuální,82
Mg,Zs,1.0,2024,14730,475000,Benzín,Automatická,82
Mg,Mg3,1.5,2024,7994,439000,Hybridní,Automatická,143
Mg,Zs,1.5,2024,4,449900,Benzín,Manuální,78
Mg,Zs,1.0,2024,17367,475000,Benzín,Automatická,82
Mg,Zs,1.5,2024,1,429900,Benzín,Manuální,78
Mg,Mg3,1.5,2025,6,484900,Hybridní,Automatická,143
Mg,Zs,1.5,2024,7,469900,Benzín,Manuální,78
Mg,Zs,1.5,2024,5,445890,Benzín,Manuální,78
Mg,Zs,1.5,2024,4,434900,Benzín,Manuální,78
Mg,Zs,1.5,2024,1,444900,Benzín,Manuální,78
Mg,Zs,1.5,2024,7,419900,Benzín,Manuální,78
Mg,Zs,1.5,2024,5,409900,Benzín,Manuální,78
Mg,Zs,1.0,2024,1043,474900,Benzín,Automatická,82
Mg,Mg3,1.5,2025,0,484900,Hybridní,Automatická,143
Mg,Zs,1.5,2024,4,424900,Benzín,Manuální,78
Mg,Zs,1.5,2024,4,464900,Benzín,Manuální,78
Mg,Ehs,1.5,2022,82970,445000,Hybridní,Automatická,190
Mg,Zs,1.5,2024,5,464900,Benzín,Manuální,78
Mg,Zs,1.5,2024,1,484900,Benzín,Manuální,78
Mg,Zs,1.5,2024,3000,399900,Benzín,Manuální,78
Mg,Hs,1.5,2024,0,599900,Benzín,Manuální,119
Mg,Zs,1.5,2024,6,464900,Benzín,Manuální,78
Mg,Zs,1.5,2024,5,469900,Benzín,Manuální,78
Mg,Zs,1.5,2024,6,465900,Benzín,Manuální,78
Mg,Zs,1.5,2024,0,414900,Benzín,Manuální,78
Mg,Zs,1.0,2024,6,494900,Benzín,Manuální,82
Mg,Zs,1.5,2024,5,485900,Benzín,Manuální,78
Mg,Zs,1.0,2023,157,489000,Benzín,Automatická,82
Mg,Zs,1.0,2023,5,499000,Benzín,Automatická,82
Mg,Zs,1.0,2024,3000,499900,Benzín,Automatická,82
Mg,Zs,1.5,2024,2,484900,Benzín,Manuální,78
Mg,Zs,1.5,2024,5,425900,Benzín,Manuální,78
Mg,Zs,1.5,2024,6,435900,Benzín,Manuální,78
Mg,Zs,1.5,2024,5,465900,Benzín,Manuální,78
Mg,Zs,1.5,2023,5,399800,Benzín,Manuální,78
Mg,Zs,1.5,2024,5,454900,Benzín,Manuální,78
Mg,Zs,1.5,2024,5,449900,Benzín,Manuální,78
Mg,Zs,1.5,2023,5,414900,Benzín,Manuální,78
Mg,Zs,1.0,2024,6,469900,Benzín,Manuální,82
Mg,Zs,1.5,2024,5,414900,Benzín,Manuální,78
Mg,Mg3,1.5,2024,3000,449000,Benzín,Manuální,85
Mg,Zs,1.5,2024,2,469900,Benzín,Manuální,78
Mg,Hs,1.5,2024,5000,989900,Hybridní,Automatická,200
Mg,Zs,1.0,2024,3,494900,Benzín,Manuální,82
Mg,Zs,2.5,2005,165000,69999,Benzín,Manuální,130
Mg,Hs,1.5,2023,19633,522000,Benzín,Manuální,119
Mg,Hs,1.5,2023,14392,578000,Benzín,Manuální,119
Mg,Hs,1.5,2025,2,822900,Benzín,Automatická,125
Mg,Hs,1.5,2023,17255,535888,Benzín,Automatická,119
Mg,Zs,1.5,2024,0,509900,Benzín,Manuální,85
Mg,Hs,1.5,2023,22800,559900,Benzín,Manuální,119
Mg,Zs,1.5,2025,2,589900,Hybridní,Automatická,145
Mg,Zs,1.5,2025,6,624900,Hybridní,Automatická,145
Mg,Hs,2.0,2023,9990,559900,Benzín,Automatická,119
Mg,Ostatni,1.6,1959,65970,699990,Benzín,Manuální,59
Mg,Mg3,1.5,2024,0,559900,Hybridní,Automatická,143
Mg,Zs,1.5,2025,0,509900,Benzín,Manuální,85
Mg,Mg3,1.5,2024,0,569800,Hybridní,Automatická,143
Mg,Zs,1.5,2024,1,690900,Hybridní,Automatická,145
Mg,Zs,1.5,2024,0,690900,Hybridní,Automatická,145
Mg,Mg3,1.5,2025,2,544900,Hybridní,Automatická,143
Mg,Zs,1.0,2024,0,529800,Benzín,Automatická,82
Mg,Zs,1.5,2025,0,585900,Benzín,Manuální,85
Mg,Hs,1.5,2023,18091,530000,Benzín,Manuální,119
Mg,Hs,1.5,2023,9700,528000,Benzín,Automatická,120
Mg,Zs,1.5,2025,5,515890,Benzín,Manuální,85
Mg,Hs,1.5,2024,10,799900,Benzín,Automatická,125
Mg,Mg3,1.5,2025,2,584900,Hybridní,Automatická,143
Mg,Mg3,1.5,2024,0,544900,Hybridní,Automatická,143
Mg,Hs,1.5,2025,5,639900,Benzín,Manuální,125
Mg,Zs,1.5,2025,1000,569900,Benzín,Manuální,85
Mg,Zs,1.5,2025,3000,649900,Hybridní,Automatická,145
Mg,Zs,1.5,2025,2,589900,Benzín,Automatická,145
Mg,Ostatni,1.5,2022,28000,602580,Benzín,Automatická,127
Mg,Hs,1.5,2025,5,662900,Benzín,Manuální,125
Mg,Hs,1.5,2024,6,579900,Benzín,Manuální,119
Mg,Zs,1.5,2024,1,674900,Hybridní,Automatická,145
Mg,Zs,1.5,2025,2,690900,Hybridní,Automatická,143
Mg,Zs,1.5,2025,5,515900,Benzín,Manuální,85
Mg,Zs,1.5,2025,6,585900,Benzín,Manuální,85
Mg,Hs,1.5,2024,25666,600000,Benzín,Automatická,119
Mg,Hs,1.5,2024,1,822900,Benzín,Automatická,125
Mg,Hs,1.5,2024,1,747900,Benzín,Automatická,125
Mg,Hs,1.5,2024,7000,779900,Benzín,Automatická,125
Mg,Zs,1.5,2025,0,515900,Benzín,Manuální,85
Mg,Zs,1.5,2025,5,585900,Benzín,Manuální,85
Mg,Zs,1.5,2025,5000,549000,Benzín,Manuální,85
Mg,Zs,1.0,2024,10,549900,Benzín,Automatická,82
Mg,Hs,1.5,2024,1,729900,Benzín,Automatická,125
Mg,Mg3,1.5,2024,1,529900,Hybridní,Automatická,143
Mg,Zs,1.5,2025,0,584900,Benzín,Manuální,85
Mg,Mg3,1.5,2024,7000,559900,Hybridní,Automatická,143
Mg,Mg3,1.5,2025,10,584900,Hybridní,Automatická,143
Mg,Zs,1.5,2025,1,515900,Benzín,Manuální,85
Mg,Zs,1.5,2025,1,585900,Benzín,Manuální,85
Mg,Zs,1.5,2025,5,574900,Hybridní,Automatická,145
Mg,Zs,1.5,2025,1,569900,Benzín,Manuální,85
Mg,Mg3,1.5,2024,1,514900,Hybridní,Automatická,143
Mg,Hs,1.5,2025,6,749000,Benzín,Manuální,125
Mg,Hs,1.5,2025,10,816900,Benzín,Automatická,125
Mg,Mg3,1.5,2024,2000,529900,Hybridní,Automatická,143
Mg,Hs,1.5,2025,0,822900,Benzín,Automatická,125
Mg,Mg3,1.5,2025,6,574900,Hybridní,Automatická,143
Mg,Ostatni,1.5,2024,10,524900,Hybridní,Automatická,143
Mg,Mg3,1.5,2024,3500,539900,Hybridní,Automatická,143
Mg,Hs,1.5,2024,10,678900,Benzín,Automatická,118
Mg,Mg3,1.5,2025,5,584900,Hybridní,Automatická,143
Mg,Hs,1.5,2024,10,659900,Benzín,Automatická,118
Mg,Zs,1.5,2025,2,584900,Benzín,Manuální,85
Mg,Hs,1.5,2024,15000,569900,Benzín,Automatická,119
Mg,Zs,1.5,2025,5,690900,Hybridní,Automatická,145
Mg,Hs,1.5,2024,2,817900,Benzín,Automatická,120
Mg,Mg3,1.5,2024,3999,549900,Hybridní,Automatická,143
Mg,Zs,1.0,2024,0,549900,Benzín,Automatická,82
Mg,Zs,1.0,2023,10,549900,Benzín,Automatická,82
Mg,Hs,1.5,2025,5000,999900,Hybridní,Automatická,200
Mg,Zs,1.0,2024,10,515900,Benzín,Automatická,82
Mg,Hs,1.5,2024,10,689000,Benzín,Automatická,125
Mg,Mg3,1.5,2024,5,542400,Hybridní,Automatická,143
Mg,Hs,1.5,2024,5,689000,Benzín,Automatická,125
Mg,Hs,1.5,2025,10,829900,Benzín,Automatická,125
Mg,Hs,1.5,2025,0,799900,Benzín,Automatická,125
Mg,Zs,1.0,2024,10,534900,Benzín,Automatická,82
Mg,Mg3,1.5,2025,6,559900,Hybridní,Automatická,143
Mg,Ehs,1.5,2023,24720,564900,Hybridní,Automatická,190
Mg,Zs,1.0,2024,10,519900,Benzín,Automatická,82
Mg,Ehs,1.5,2023,29520,549900,Hybridní,Automatická,190
Mg,Mg3,1.5,2024,6,574900,Hybridní,Automatická,143
Mg,Hs,1.5,2025,0,967900,Hybridní,Automatická,200
Mg,Ehs,1.5,2023,9400,599900,Hybridní,Automatická,190
Mg,Ostatni,1.5,2024,5000,551536,Hybridní,Automatická,143
Mg,Hs,1.5,2025,4,644900,Benzín,Manuální,125
Mg,Hs,1.5,2024,8,727900,Benzín,Automatická,125
Mg,Zs,1.5,2024,6,640900,Hybridní,Automatická,145
Mg,Hs,1.5,2025,5,662900,Benzín,Manuální,125
Mg,Zs,1.0,2025,10,549900,Benzín,Automatická,82
Mg,Hs,1.5,2023,5217,504000,Benzín,Manuální,119
Mg,Mg3,1.5,2025,5,529900,Hybridní,Automatická,143
Mg,Zs,1.5,2025,10,679900,Hybridní,Automatická,145
Mg,Zs,1.5,2025,10,633900,Hybridní,Automatická,145
Mg,Zs,1.5,2024,5,624890,Hybridní,Automatická,145
Mg,Zs,1.5,2024,5,585900,Hybridní,Automatická,145
Mg,Hs,1.5,2025,0,749900,Benzín,Manuální,125
Mg,Zs,1.5,2024,4,585000,Hybridní,Automatická,145
Mg,Hs,1.5,2024,0,822900,Benzín,Automatická,125
Mg,Hs,1.5,2024,7290,579000,Benzín,Automatická,119
Mg,Hs,1.5,2025,6,747900,Benzín,Automatická,125
Mg,Mg3,1.5,2024,500,529000,Hybridní,Automatická,143
Mg,Hs,1.5,2024,0,747900,Benzín,Automatická,125
Mg,Zs,1.0,2025,5,519900,Benzín,Automatická,82
Mg,Hs,1.5,2025,0,749900,Benzín,Manuální,125
Mg,Zs,1.0,2024,8,529000,Benzín,Automatická,82
Mg,Hs,1.5,2023,4607,549000,Benzín,Automatická,119
Mg,Zs,1.0,2024,24,529000,Benzín,Automatická,82
Mg,Zs,1.5,2024,0,590900,Hybridní,Automatická,145
Mg,Hs,1.5,2024,5,752890,Benzín,Automatická,125
Mg,Mg3,1.5,2024,4,529000,Hybridní,Automatická,143
Mg,Mg3,1.5,2024,6,544900,Hybridní,Automatická,143
Mg,Mg3,1.5,2024,6,549900,Hybridní,Automatická,143
Mg,Hs,1.5,2024,0,752900,Benzín,Automatická,125
Mg,Mg3,1.5,2024,5,544900,Hybridní,Automatická,143
Mg,Mg3,1.5,2024,5,584900,Hybridní,Automatická,143
Mg,Hs,1.5,2024,4,762900,Benzín,Manuální,125
Mg,Hs,1.5,2024,6,762900,Benzín,Manuální,125
Mg,Zs,1.0,2024,1,519000,Benzín,Automatická,82
Mg,Zs,1.0,2024,6,549900,Benzín,Automatická,82
Mg,Mg3,1.5,2024,10000,539900,Hybridní,Automatická,143
Mg,Hs,1.5,2024,10,822890,Benzín,Automatická,125
Mg,Hs,1.5,2024,0,674900,Benzín,Manuální,125
Mg,Hs,1.5,2024,5,752900,Benzín,Automatická,125
Mg,Hs,1.5,2024,6,744900,Benzín,Manuální,125
