Značka,Model,Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Land Rover,Defender,2025,10,1849607,Nafta,Automatická,147
Land Rover,Discovery,2024,5900,1849900,Nafta,Automatická,184
Land Rover,Defender,2024,7500,1849900,Nafta,Automatická,147
Land Rover,Range Rover,2020,151000,1869000,Benzín,Automatická,294
Land Rover,Discovery,2025,10,1870231,Nafta,Automatická,183
Land Rover,Range Rover Velar,2024,21900,1873000,Nafta,Automatická,221
Land Rover,Range Rover Velar,2025,0,1877546,Nafta,Automatická,150
Land Rover,Range Rover Velar,2025,0,1879000,Hybridní,Automatická,297
Land Rover,Defender,2025,150,1887359,Nafta,Automatická,147
Land Rover,Range Rover Evoque,2025,0,1889000,Hybridní,Automatická,269
Land Rover,Range Rover Evoque,2025,0,1889000,Hybridní,Automatická,198
Land Rover,Discovery,2023,10,1895000,Nafta,Automatická,183
Land Rover,Range Rover Velar,2025,0,1896800,Hybridní,Automatická,297
Land Rover,Range Rover Evoque,2025,0,1899000,Nafta,Automatická,147
Land Rover,Range Rover Velar,2025,0,1899000,Hybridní,Automatická,297
Land Rover,Defender,2025,0,1899806,Nafta,Automatická,184
Land Rover,Defender,2024,7200,1899900,Nafta,Automatická,183
Land Rover,Defender,2025,0,1899900,Nafta,Automatická,147
Land Rover,Defender,2022,17960,1899900,Nafta,Automatická,221
Land Rover,Defender,2025,0,1901900,Nafta,Automatická,147
Land Rover,Discovery,2025,0,1913638,Nafta,Automatická,184
Land Rover,Defender,2025,0,1917862,Nafta,Automatická,147
Land Rover,Discovery,2025,0,1917987,Nafta,Automatická,184
Land Rover,Defender,2025,0,1920299,Nafta,Automatická,147
Land Rover,Defender,2025,0,1926760,Nafta,Automatická,147
Land Rover,Discovery,2023,16400,1928000,Nafta,Automatická,221
Land Rover,Defender,2025,0,1929000,Nafta,Automatická,147
Land Rover,Defender,2024,10000,1929900,Nafta,Automatická,184
Land Rover,Range Rover Velar,2025,0,1933064,Nafta,Automatická,150
Land Rover,Defender,2025,0,1934025,Nafta,Automatická,183
Land Rover,Defender,2025,0,1935975,Nafta,Automatická,147
Land Rover,Range Rover Velar,2025,0,1936527,Nafta,Automatická,150
Land Rover,Range Rover,2021,110000,1949000,Nafta,Automatická,258
Land Rover,Defender,2023,14428,1949900,Benzín,Automatická,294
Land Rover,Range Rover Velar,2025,0,1957571,Nafta,Automatická,150
Land Rover,Defender,2025,0,1969000,Nafta,Automatická,147
Land Rover,Defender,2025,10,1977600,Nafta,Automatická,147
Land Rover,Discovery,2024,17500,1980000,Nafta,Automatická,221
Land Rover,Discovery,2024,13311,1989900,Nafta,Automatická,184
Land Rover,Defender,2023,29136,1990000,Nafta,Automatická,221
Land Rover,Range Rover Sport,2019,55000,1999000,Benzín,Automatická,386
Land Rover,Discovery,2024,14000,1999000,Nafta,Automatická,184
Land Rover,Range Rover Velar,2024,18000,1999900,Nafta,Automatická,221
Land Rover,Range Rover Velar,2025,0,1999990,Hybridní,Automatická,297
Land Rover,Defender,2023,55000,1999999,Nafta,Automatická,221
Lexus,RX300,2005,193772,135000,Benzín,Automatická,150
Lexus,Is,2002,183222,149900,Benzín,Manuální,114
Lexus,Rx 450H,2011,228000,389000,Hybridní,Automatická,183
Lexus,Nx 300H,2019,13800,799900,Hybridní,Automatická,114
Lexus,Rx 450H,2019,81138,869000,Hybridní,Automatická,230
Lexus,Rx 300,2023,32770,899000,Benzín,Automatická,175
Lexus,Rx 300,2022,52301,929900,Benzín,Automatická,175
Lexus,Es 300H,2023,20178,959000,Hybridní,Automatická,160
Lexus,Es 300H,2023,6076,979900,Hybridní,Automatická,160
Lexus,Nx 350H,2022,80537,1039899,Hybridní,Automatická,140
Lexus,Nx 350H,2022,41000,1049900,Hybridní,Automatická,140
Lexus,Es 300H,2023,42862,1050000,Hybridní,Automatická,131
Lexus,Nx 350H,2023,15345,1065900,Hybridní,Automatická,180
Lexus,Nx 350H,2023,19761,1089000,Hybridní,Automatická,180
Lexus,Nx 350H,2023,29181,1099000,Hybridní,Automatická,179
Lexus,Nx 350H,2023,26018,1099000,Hybridní,Automatická,180
Lexus,Nx 350H,2023,16481,1099000,Hybridní,Automatická,180
Lexus,Nx 350H,2023,19365,1099000,Hybridní,Automatická,179
Lexus,Nx 350H,2023,15424,1109900,Benzín,Automatická,180
Lexus,Rx 300,2022,11070,1111111,Benzín,Automatická,175
Lexus,Nx 350H,2023,20993,1119900,Hybridní,Automatická,179
Lexus,Nx 350H,2023,27499,1129000,Hybridní,Automatická,180
Lexus,Nx 350H,2023,21412,1129900,Hybridní,Automatická,179
Lexus,Nx 350H,2023,25002,1139900,Hybridní,Automatická,140
Lexus,Nx 350H,2023,12232,1149900,Benzín,Automatická,179
Lexus,Nx 350H,2023,8128,1155000,Hybridní,Automatická,179
Lexus,Nx 450H,2023,49935,1159900,Hybridní,Automatická,227
Lexus,Nx 350H,2023,22972,1159900,Hybridní,Automatická,179
Lexus,Nx 350H,2023,92,1189900,Hybridní,Automatická,180
Lexus,Es 300H,2024,25500,1199000,Hybridní,Automatická,131
Lexus,Nx 350H,2024,0,1199000,Hybridní,Automatická,179
Lexus,Ls 500,2020,30705,1199000,Benzín,Automatická,310
Lexus,Es 300H,2023,44858,1199900,Hybridní,Automatická,131
Lexus,Nx 450H,2023,28219,1209900,Hybridní,Automatická,227
Lexus,Nx 450H,2023,21184,1229900,Hybridní,Automatická,227
Lexus,Nx 350H,2024,10767,1249000,Hybridní,Automatická,140
Lexus,Rx 450H,2023,19079,1249900,Hybridní,Automatická,230
Lexus,Nx 350H,2023,9079,1259000,Hybridní,Automatická,179
Lexus,Es,2024,9,1310000,Hybridní,Automatická,183
Lexus,Es,2024,3500,1310000,Hybridní,Automatická,177
Lexus,Rx 350H,2023,18600,1349000,Benzín,Automatická,140
Lexus,Nx 350H,2024,25595,1349900,Hybridní,Automatická,140
Lexus,Ls 500H,2018,118000,1369000,Benzín,Automatická,264
Lexus,Rx 350H,2023,37128,1369900,Hybridní,Automatická,140
Lexus,Rx 350H,2023,13201,1419900,Hybridní,Automatická,183
Lexus,Rx 350H,2023,14484,1429000,Hybridní,Automatická,183
Lexus,Rx 350,2023,44946,1429900,Hybridní,Automatická,184
Lexus,Rx 350,2023,24821,1440000,Hybridní,Automatická,184
Lexus,Nx 350H,2023,11000,1449000,Benzín,Automatická,179
Lexus,Rx,2023,19990,1449000,Hybridní,Automatická,140
Lexus,Rx 350,2023,42442,1449900,Hybridní,Automatická,184
Lexus,Nx 350H,2024,60,1460000,Hybridní,Automatická,183
Lexus,Nx 450H,2025,0,1469000,Hybridní,Automatická,225
Lexus,Rx 350H,2024,11389,1469900,Hybridní,Automatická,183
Lexus,Rx,2024,13238,1479000,Hybridní,Automatická,140
Lexus,Rx,2023,18720,1479000,Hybridní,Automatická,184
Lexus,Rx 350H,2023,26000,1485000,Hybridní,Automatická,184
Lexus,Nx 350H,2024,2,1496000,Hybridní,Automatická,179
Lexus,Ls 500H,2021,31952,1499000,Benzín,Automatická,220
Lexus,Rx,2024,23514,1499000,Hybridní,Automatická,140
Lexus,Nx 350H,2024,12000,1499000,Hybridní,Automatická,184
Lexus,Rx 350H,2024,8234,1519900,Hybridní,Automatická,183
Lexus,Rx 350H,2023,36683,1529900,Hybridní,Automatická,183
Lexus,Rz 450E,2024,8000,1530000,Elektro,Automatická,230
Lexus,Nx 350H,2024,4500,1540000,Hybridní,Automatická,184
Lexus,Nx 450H,2024,21700,1550000,Hybridní,Automatická,227
Lexus,Rz 450E,2024,6,1568000,Elektro,Automatická,150
Lexus,Rx,2024,5200,1580000,Hybridní,Automatická,177
Lexus,Rx 350H,2023,7977,1620000,Hybridní,Automatická,140
Lexus,Nx 350H,2024,2,1621850,Hybridní,Automatická,179
Lexus,Rx 350H,2024,0,1629000,Hybridní,Automatická,183
Lexus,Nx 450H,2025,0,1649000,Hybridní,Automatická,225
Lexus,Rx 500H,2023,41860,1669900,Hybridní,Automatická,200
Lexus,Nx 450H,2024,2,1695200,Hybridní,Automatická,227
Lexus,Nx 450H,2024,800,1696000,Elektro,Automatická,227
Lexus,Rx 500H,2023,41106,1699000,Hybridní,Automatická,273
Lexus,Rx,2024,11858,1699000,Hybridní,Automatická,140
Lexus,Nx 350H,2024,5,1721350,Hybridní,Automatická,177
Lexus,Es 300H,2024,2,1729800,Hybridní,Automatická,160
Lexus,Rx,2023,27477,1749000,Benzín,Automatická,273
Lexus,Rx,2024,10,1749000,Hybridní,Automatická,184
Lexus,Rx 500H,2023,41000,1749000,Hybridní,Automatická,200
Lexus,Rx 500H,2024,15111,1749900,Hybridní,Automatická,273
Lexus,Rx 500H,2023,43000,1749900,Hybridní,Automatická,200
Lexus,Rx 450H,2023,16169,1769900,Hybridní,Automatická,136
Lexus,Nx 350H,2023,2500,1780000,Hybridní,Automatická,179
Lexus,Rx 500H,2023,18058,1799000,Hybridní,Automatická,200
Lexus,Rx 500H,2023,18622,1799000,Hybridní,Automatická,200
Lexus,Rx 500H,2023,22047,1799900,Hybridní,Automatická,273
Lexus,Rx 450H,2023,19273,1799900,Hybridní,Automatická,136
Lexus,Rx,2024,8500,1810000,Hybridní,Automatická,185
Lexus,Rx 500H,2023,26400,1839900,Hybridní,Automatická,272
Lexus,Rx 350H,2024,0,1849000,Hybridní,Automatická,183
Lexus,Rx 500H,2023,21328,1890000,Benzín,Automatická,273
Lexus,Lc 500H,2020,66498,1898999,Benzín,Automatická,341
Lexus,Rx 450H,2023,14841,1899000,Hybridní,Automatická,136
Lexus,Rx 500H,2023,20200,1899000,Hybridní,Automatická,273
Lexus,Lm 350H,2024,6433,1899999,Benzín,Automatická,140
Lexus,Rx 450H,2024,50,1910000,Hybridní,Automatická,227
Lexus,Rx 350H,2024,6,1937600,Hybridní,Automatická,227
Lexus,Rx,2024,6,1963550,Hybridní,Automatická,184
Lexus,Rx,2023,13086,1979900,Hybridní,Automatická,199
MG,Zs,2022,75000,352000,Benzín,Manuální,105
MG,Ehs,2022,90234,398000,Hybridní,Automatická,190
MG,ZS,2023,11464,400000,Benzín,Manuální,78
MG,Ehs,2022,90652,417000,Hybridní,Automatická,190
MG,ZS,2023,17087,420000,Benzín,Manuální,78
MG,Ehs,2022,90978,422000,Hybridní,Automatická,190
MG,Ehs,2022,87260,422000,Hybridní,Automatická,190
MG,Ehs,2022,78380,423000,Hybridní,Automatická,190
MG,Ehs,2022,88023,435000,Hybridní,Automatická,190
MG,Ehs,2020,78468,436000,Hybridní,Automatická,190
MG,Ehs,2022,74497,438000,Hybridní,Automatická,190
MG,Ehs,2022,85559,438000,Hybridní,Automatická,190
MG,Zs,2024,8,439900,Benzín,Manuální,78
MG,Ehs,2022,80801,441000,Hybridní,Automatická,190
MG,Ehs,2022,89284,441000,Hybridní,Automatická,190
MG,Ehs,2022,60635,442000,Hybridní,Automatická,190
MG,Ehs,2022,79483,443000,Hybridní,Automatická,190
MG,Ehs,2022,85696,444000,Hybridní,Automatická,190
MG,Ehs,2022,93628,444000,Hybridní,Automatická,190
MG,Mg3,2025,5,445890,Benzín,Manuální,85
MG,Ehs,2022,87565,446000,Hybridní,Automatická,190
MG,Ehs,2022,75000,448000,Hybridní,Automatická,190
MG,Ehs,2022,61751,453000,Hybridní,Automatická,190
MG,Ehs,2022,58640,455000,Hybridní,Automatická,190
MG,Ehs,2022,53828,458000,Hybridní,Automatická,190
MG,Ehs,2022,60297,459000,Hybridní,Automatická,190
MG,Ehs,2022,54184,461000,Hybridní,Automatická,190
MG,Ehs,2022,54786,462000,Hybridní,Automatická,190
MG,Ehs,2022,55110,462000,Hybridní,Automatická,190
MG,Ehs,2022,66305,464000,Hybridní,Automatická,190
MG,Ehs,2022,75000,464000,Hybridní,Automatická,190
MG,Ehs,2022,78848,468000,Hybridní,Automatická,190
MG,Ehs,2022,48551,476000,Hybridní,Automatická,190
MG,Ehs,2022,60528,481000,Hybridní,Automatická,190
MG,Ehs,2022,25417,498000,Hybridní,Automatická,190
MG,Zs,2025,5,515890,Benzín,Manuální,85
MG,Mg3,2025,2,544900,Hybridní,Automatická,143
MG,Mg3,2025,2,584900,Hybridní,Automatická,143
MG,Mg5,2024,1,629900,Elektro,Automatická,115
MG,Zs,2024,0,690900,Hybridní,Automatická,145
MG,Zs,2024,10,699900,Elektro,Automatická,115
MG,Hs,2024,10,799900,Benzín,Automatická,125
MG,Mg4,2024,0,999900,Elektro,Automatická,320
MG,Mg4,2024,6,999900,Elektro,Automatická,320
Mazda,5,2005,185600,45000,Benzín,Manuální,85
Mazda,6,2007,251229,50000,Benzín,Manuální,108
Mazda,6,2007,244347,50000,Nafta,Manuální,105
Mazda,5,2009,168744,79900,Benzín,Manuální,107
Mazda,5,2009,178252,94000,Nafta,Manuální,103
Mazda,3,2010,163378,99990,Benzín,Manuální,77
Mazda,3,2011,181551,100000,Nafta,Manuální,85
Mazda,5,2013,204018,105000,Nafta,Manuální,85
Mazda,5,2009,182637,110000,Benzín,Manuální,85
Mazda,6,2010,171200,135000,Benzín,Manuální,114
Mazda,6,2009,123580,145000,Nafta,Manuální,120
Mazda,6,2011,152479,155000,Benzín,Manuální,114
Mazda,6,2017,272000,156100,Nafta,Manuální,110
Mazda,3,2014,184434,165000,Benzín,Manuální,74
Mazda,6,2010,139782,179000,Benzín,Manuální,114
Mazda,CX-9,2010,229331,190000,Benzín,Automatická,204
Mazda,2,2015,95616,204000,Benzín,Manuální,66
Mazda,6,2015,198327,209000,Nafta,Manuální,110
Mazda,3,2014,168000,249900,Nafta,Automatická,110
Mazda,6,2014,154801,282000,Benzín,Manuální,121
Mazda,CX-3,2020,173918,290000,Benzín,Manuální,89
Mazda,CX-3,2015,92665,305000,Benzín,Manuální,88
Mazda,CX-5,2012,135352,309000,Benzín,Manuální,118
Mazda,6,2014,157499,310000,Nafta,Manuální,129
Mazda,2,2019,56649,320000,Benzín,Manuální,66
Mazda,CX-3,2016,157648,324000,Benzín,Automatická,110
Mazda,CX-3,2016,152232,325000,Benzín,Automatická,110
Mazda,6,2018,149444,349995,Nafta,Automatická,110
Mazda,3,2019,102824,369990,Benzín,Manuální,90
Mazda,CX-3,2018,66787,375000,Benzín,Manuální,88
Mazda,Mx 30,2020,19280,409000,Elektro,Automatická,107
Mazda,CX-5,2018,107435,410000,Benzín,Manuální,121
Mazda,6,2018,147603,415000,Nafta,Automatická,135
Mazda,3,2020,50526,418000,Benzín,Automatická,90
Mazda,3,2020,69937,439000,Benzín,Manuální,132
Mazda,2,2024,8571,439999,Benzín,Manuální,55
Mazda,Cx 5,2018,161200,448000,Nafta,Automatická,135
Mazda,6,2020,146905,448000,Benzín,Automatická,107
Mazda,CX-5,2017,57870,450000,Benzín,Manuální,121
Mazda,Cx 30,2021,124475,459000,Benzín,Automatická,90
Mazda,Mx 30,2020,24460,479999,Elektro,Automatická,107
Mazda,CX-5,2017,73266,480000,Benzín,Manuální,118
Mazda,Cx 5,2019,98077,494999,Benzín,Manuální,121
Mazda,2,2024,16611,509999,Hybridní,Automatická,68
Mazda,CX-5,2018,137856,516000,Benzín,Automatická,143
Mazda,2,2024,7398,519999,Hybridní,Automatická,68
Mazda,CX-5,2018,78291,570000,Benzín,Automatická,143
Mazda,Cx 5,2019,99589,619999,Benzín,Automatická,143
Mazda,Cx 5,2021,73600,630000,Benzín,Automatická,143
Mazda,6,2018,94000,650000,Benzín,Automatická,143
Mazda,6,2020,82000,690000,Benzín,Automatická,143
Mazda,Cx 30,2022,24277,699900,Benzín,Automatická,137
Mazda,Cx 5,2021,36700,719000,Benzín,Automatická,143
Mazda,3,2025,1,720300,Benzín,Automatická,103
Mazda,6,2023,19900,829900,Benzín,Automatická,143
Mazda,Cx 5,2023,5612,839000,Benzín,Automatická,143
Mazda,Cx 30,2025,2,844290,Benzín,Automatická,103
Mazda,6,2023,11606,849999,Benzín,Automatická,143
Mazda,Mx 5,2019,5207,899798,Benzín,Manuální,135
Mazda,6,2023,12990,899900,Benzín,Automatická,143
Mazda,Cx 60,2023,47023,929000,Hybridní,Automatická,241
Mazda,Cx 5,2025,5,1001950,Benzín,Automatická,143
Mazda,Cx 5,2024,25,1055950,Benzín,Automatická,143
Mazda,Cx 5,2024,1,1063950,Benzín,Automatická,143
Mazda,Cx 5,2024,1,1073350,Benzín,Automatická,143
Mazda,Cx 5,2025,0,1079000,Benzín,Automatická,143
Mazda,Cx 5,2024,1,1079450,Benzín,Automatická,143
Mazda,Cx 5,2024,1,1090000,Benzín,Automatická,143
Mazda,Cx 5,2025,0,1097450,Benzín,Automatická,143
Mazda,Cx 60,2024,19800,1100000,Hybridní,Automatická,241
Mazda,Cx 60,2023,41161,1149999,Nafta,Automatická,187
Mazda,Cx 60,2024,4100,1190000,Hybridní,Automatická,241
Mazda,Cx 60,2023,33350,1198899,Nafta,Automatická,187
Mazda,Cx 60,2022,39000,1199000,Hybridní,Automatická,241
Mazda,Cx 60,2023,30102,1199999,Hybridní,Automatická,141
Mazda,Cx 60,2025,0,1235900,Nafta,Automatická,187
Mazda,Cx 60,2022,47428,1239000,Nafta,Automatická,187
Mazda,Cx 60,2025,0,1239000,Nafta,Automatická,147
Mazda,Cx 80,2025,0,1249000,Hybridní,Automatická,241
Mazda,Cx 60,2025,5,1250000,Nafta,Automatická,187
Mazda,Cx 80,2025,0,1269000,Nafta,Automatická,187
Mazda,Cx 60,2024,34,1269000,Nafta,Automatická,183
Mazda,Cx 60,2025,0,1269000,Nafta,Automatická,147
Mazda,Cx 60,2025,0,1298000,Nafta,Automatická,187
Mazda,Cx 60,2025,0,1329000,Hybridní,Automatická,241
Mazda,Cx 60,2025,10,1339000,Nafta,Automatická,187
Mazda,Cx 60,2025,15,1343100,Nafta,Automatická,187
Mazda,Cx 60,2025,0,1379000,Nafta,Automatická,187
Mazda,Cx 80,2025,0,1379000,Hybridní,Automatická,241
Mazda,Cx 80,2024,11750,1379900,Nafta,Automatická,187
Mazda,Cx 60,2024,0,1399000,Nafta,Automatická,187
Mazda,Cx 80,2025,0,1409000,Hybridní,Automatická,241
Mazda,Cx 80,2024,0,1409000,Nafta,Automatická,187
Mazda,Cx 80,2025,0,1429000,Nafta,Automatická,187
Mazda,Cx 60,2025,2850,1449990,Nafta,Automatická,187
Mazda,Cx 60,2025,5,1453000,Benzín,Automatická,241
Mazda,Cx 60,2024,5,1453490,Hybridní,Automatická,241
Mazda,Cx 80,2025,0,1459000,Nafta,Automatická,187
Mazda,Cx 60,2024,5,1462990,Nafta,Automatická,187
Mazda,Cx 80,2025,0,1469000,Hybridní,Automatická,241
Mazda,Cx 60,2025,5,1469990,Nafta,Automatická,187
Mazda,Cx 80,2024,11000,1470000,Nafta,Automatická,187
Mazda,Cx 60,2025,0,1475990,Nafta,Automatická,187
Mazda,Cx 80,2024,20,1479000,Hybridní,Automatická,241
Mazda,Cx 80,2025,0,1489000,Hybridní,Automatická,241
Mazda,Cx 80,2025,0,1489000,Nafta,Automatická,187
Mazda,Cx 80,2025,1000,1489900,Hybridní,Automatická,241
Mazda,Cx 80,2025,5000,1492810,Nafta,Automatická,187
Mazda,Cx 60,2025,0,1497190,Nafta,Automatická,187
Mazda,Cx 60,2025,5,1499990,Nafta,Automatická,187
Mazda,Cx 80,2025,40,1499999,Nafta,Automatická,187
Mazda,Cx 80,2024,6000,1500000,Nafta,Automatická,187
Mazda,Cx 60,2025,1,1500000,Nafta,Automatická,187
Mazda,Cx 80,2025,0,1509000,Nafta,Automatická,187
Mazda,Cx 60,2025,15,1512690,Hybridní,Automatická,241
Mazda,Cx 60,2025,0,1518190,Nafta,Automatická,187
Mazda,Cx 80,2024,456,1519900,Nafta,Automatická,187
Mazda,Cx 60,2025,0,1524690,Nafta,Automatická,187
Mazda,Cx 60,2025,50,1525000,Nafta,Automatická,187
Mazda,Cx 60,2025,0,1527300,Hybridní,Automatická,241
Mazda,Cx 60,2025,8,1527300,Hybridní,Automatická,241
Mazda,Cx 80,2024,1,1530000,Benzín,Automatická,241
Mazda,Cx 60,2025,5,1530190,Nafta,Automatická,187
Mazda,Cx 60,2024,5,1533490,Benzín,Automatická,241
Mazda,Cx 60,2024,2000,1533490,Hybridní,Automatická,241
Mazda,Cx 60,2025,2,1534190,Nafta,Automatická,187
Mazda,Cx 60,2025,15,1535190,Nafta,Automatická,141
Mazda,Cx 60,2025,2,1538190,Nafta,Automatická,187
Mazda,Cx 80,2024,100,1539000,Nafta,Automatická,187
Mazda,Cx 60,2025,1,1539190,Nafta,Automatická,187
Mazda,Cx 60,2025,2,1540799,Hybridní,Automatická,241
Mazda,Cx 60,2025,1,1543190,Nafta,Automatická,187
Mazda,Cx 80,2025,100,1549000,Nafta,Automatická,187
Mazda,Cx 60,2024,0,1549490,Nafta,Automatická,187
Mazda,Cx 80,2025,5,1549990,Nafta,Automatická,187
Mazda,Cx 60,2025,2,1555190,Nafta,Automatická,187
Mazda,Cx 60,2025,5,1555190,Nafta,Automatická,187
Mazda,Cx 60,2025,0,1558990,Nafta,Automatická,187
Mazda,Cx 60,2025,5,1559190,Nafta,Automatická,187
Mazda,Cx 60,2025,0,1559190,Nafta,Automatická,187
Mazda,Cx 80,2024,3489,1560000,Nafta,Automatická,187
Mazda,Cx 60,2025,5,1565100,Hybridní,Automatická,241
Mazda,Cx 60,2024,0,1566490,Nafta,Automatická,187
Mazda,Cx 80,2025,100,1569000,Nafta,Automatická,187
Mazda,Cx 60,2024,5,1577990,Nafta,Automatická,187
Mazda,Cx 60,2025,0,1579000,Nafta,Automatická,187
Mazda,Cx 60,2025,15,1580269,Nafta,Automatická,187
Mazda,Cx 60,2025,0,1581990,Nafta,Automatická,187
Mazda,Cx 60,2024,0,1584490,Nafta,Automatická,187
Mazda,Cx 60,2024,0,1587490,Nafta,Automatická,187
Mazda,Cx 80,2025,0,1589000,Hybridní,Automatická,241
Mazda,Cx 60,2024,0,1591490,Nafta,Automatická,187
Mazda,Cx 60,2025,15,1593490,Hybridní,Automatická,241
Mazda,Cx 80,2025,2,1597990,Nafta,Automatická,187
Mazda,Cx 80,2025,3,1599000,Nafta,Automatická,187
Mazda,Cx 80,2024,5,1599990,Hybridní,Automatická,241
Mazda,Cx 80,2025,5,1599990,Nafta,Automatická,187
Mazda,Cx 80,2024,7,1600000,Nafta,Automatická,187
Mazda,Cx 80,2025,5,1615000,Nafta,Automatická,187
Mazda,Cx 80,2025,2,1617990,Nafta,Automatická,187
Mazda,Cx 80,2025,1,1618990,Hybridní,Automatická,241
Mazda,Cx 80,2025,0,1619000,Hybridní,Automatická,241
Mazda,Cx 80,2024,1,1619500,Nafta,Automatická,187
Mazda,Cx 80,2025,5,1619990,Hybridní,Automatická,241
Mazda,Cx 80,2024,0,1621290,Nafta,Automatická,187
Mazda,Cx 80,2025,25,1621490,Hybridní,Automatická,241
Mazda,Cx 80,2025,302,1630000,Nafta,Automatická,187
Mazda,Cx 80,2025,1,1643990,Nafta,Automatická,187
Mazda,Cx 80,2025,1,1647990,Nafta,Automatická,187
Mazda,Cx 80,2025,0,1649000,Nafta,Automatická,187
Mazda,Cx 80,2024,7,1650000,Nafta,Automatická,187
Mazda,Cx 80,2024,5,1666290,Nafta,Automatická,187
Mazda,Cx 80,2024,5,1671490,Hybridní,Automatická,241
Mazda,Cx 80,2025,1,1672790,Hybridní,Automatická,241
Mazda,Cx 80,2025,0,1672990,Nafta,Automatická,189
Mazda,Cx 80,2025,0,1676990,Nafta,Automatická,189
Mazda,Cx 80,2025,0,1676990,Nafta,Automatická,187
Mazda,Cx 80,2025,1,1676990,Nafta,Automatická,187
Mazda,Cx 80,2025,1,1678000,Nafta,Automatická,187
Mazda,Cx 80,2025,0,1686990,Hybridní,Automatická,241
Mazda,Cx 80,2025,5,1689900,Nafta,Automatická,187
Mazda,Cx 80,2024,0,1690990,Hybridní,Automatická,241
Mazda,Cx 80,2025,5,1693990,Nafta,Automatická,187
Mazda,Cx 80,2024,0,1693990,Nafta,Automatická,187
Mazda,Cx 80,2025,1,1695290,Nafta,Automatická,187
Mazda,Cx 80,2024,5,1696490,Hybridní,Automatická,241
Mazda,Cx 80,2025,5,1700490,Hybridní,Automatická,241
Mazda,Cx 80,2024,0,1701990,Nafta,Automatická,187
Mazda,Cx 80,2024,5,1704490,Hybridní,Automatická,141
Mazda,Cx 80,2025,2,1704990,Hybridní,Automatická,241
Mazda,Cx 80,2025,0,1709490,Nafta,Automatická,187
Mazda,Cx 80,2024,0,1713490,Nafta,Automatická,187
Mazda,Cx 80,2024,0,1717490,Nafta,Automatická,187
Mazda,Cx 80,2025,0,1717490,Nafta,Automatická,187
Mazda,Cx 80,2025,5,1718990,Nafta,Automatická,187
Mazda,Cx 80,2025,6,1718990,Nafta,Automatická,187
Mazda,Cx 80,2024,5,1718990,Nafta,Automatická,187
Mazda,Cx 80,2024,0,1719290,Hybridní,Automatická,241
Mazda,Cx 80,2024,5,1719790,Hybridní,Automatická,141
Mazda,Cx 80,2025,1,1720000,Nafta,Automatická,187
Mazda,Cx 80,2025,5,1722900,Nafta,Automatická,187
Mazda,Cx 80,2025,2,1722990,Nafta,Automatická,187
Mazda,Cx 80,2025,0,1723290,Hybridní,Automatická,241
Mazda,Cx 80,2025,2,1726989,Nafta,Automatická,187
Mazda,Cx 80,2025,5,1726990,Nafta,Automatická,187
Mazda,Cx 80,2025,8,1726990,Nafta,Automatická,187
Mazda,Cx 80,2025,0,1737790,Nafta,Automatická,187
Mazda,Cx 80,2025,25,1743290,Hybridní,Automatická,141
Mazda,Cx 80,2024,0,1745790,Nafta,Automatická,187
Mercedes-Benz,Tridy E,2018,164000,1049000,Benzín,Automatická,320
Mercedes-Benz,Glb,2025,0,1227930,Benzín,Automatická,120
Mercedes-Benz,Eqa,2025,0,1456578,Elektro,Automatická,168
Mercedes-Benz,Tridy S,2018,190800,1199000,Benzín,Automatická,345
Mercedes-Benz,Tridy B,2022,16886,720000,Nafta,Automatická,85
Mercedes-Benz,Tridy S,2017,94000,1499000,Benzín,Automatická,270
Mercedes-Benz,Eqe,2023,16800,1149000,Elektro,Automatická,180
Mercedes-Benz,Tridy V,2016,243400,769999,Nafta,Automatická,140
Mercedes-Benz,Tridy E,2020,141883,638000,Nafta,Automatická,143
Mercedes-Benz,Tridy V,2021,139495,1459000,Nafta,Automatická,174
Mercedes-Benz,Glb,2024,15100,1275000,Nafta,Automatická,110
Mercedes-Benz,Tridy C,2024,7800,1399000,Nafta,Automatická,195
Mercedes-Benz,Tridy E,2021,144537,678000,Nafta,Automatická,143
Mercedes-Benz,Vito,2017,125000,749000,Nafta,Automatická,140
Mercedes-Benz,Glc,2025,0,1822835,Nafta,Automatická,145
Mercedes-Benz,Tridy V,2023,51970,1700000,Nafta,Automatická,174
Mercedes-Benz,Glc,2025,0,1829900,Hybridní,Automatická,185
Mercedes-Benz,Gle,2021,45000,1936000,Nafta,Automatická,243
Mercedes-Benz,Glc,2017,185000,690000,Nafta,Automatická,125
Mercedes-Benz,Gle,2024,26000,1739000,Nafta,Automatická,210
Mercedes-Benz,Vito,2021,87207,1000000,Nafta,Automatická,176
Mercedes-Benz,Tridy G,2017,86472,1450000,Nafta,Automatická,180
Mercedes-Benz,Tridy E,2023,19663,1692790,Benzín,Automatická,320
Mercedes-Benz,Gle,2021,84828,1452000,Benzín,Automatická,270
Mercedes-Benz,Tridy E,2023,19750,1499000,Nafta,Automatická,145
Mercedes-Benz,Tridy E,2024,17000,1753290,Hybridní,Automatická,145
Mercedes-Benz,Tridy E,2024,10760,1849000,Hybridní,Automatická,230
Mercedes-Benz,Gle,2020,119525,1478000,Benzín,Automatická,320
Mercedes-Benz,Tridy C,2024,6150,1399000,Nafta,Automatická,195
Mercedes-Benz,Tridy V,2023,29987,1749900,Nafta,Automatická,174
